hour,Denver_Res_mw,Denver_Com_mw,Denver_Ind_mw,Denver_mw,East_Res_mw,East_Com_mw,East_Ind_mw,East_mw,Mountain_Res_mw,Mountain_Com_mw,Mountain_Ind_mw,Mountain_mw,North_Res_mw,North_Com_mw,North_Ind_mw,North_mw,South_Res_mw,South_Com_mw,South_Ind_mw,South_mw,West_Res_mw,West_Com_mw,West_Ind_mw,West_mw
6178,975.5668753136778,1191.401244610904,1076.9333457698242,3243.9014656944064,50.062943898065605,38.88896520952234,123.88773145682049,212.83964056440843,33.4487659773379,63.276261967090086,38.19422047795101,134.91924842237898,197.64233676977713,159.7863617979882,304.0919626367725,661.5206612045379,338.37228220989715,249.42873882937022,281.47926792202594,869.2802889612933,147.39768880981762,122.49728600153193,227.75894045119634,497.6539152625459
6179,1136.9821462369353,1371.4078530464012,1102.1819616867963,3610.5719609701327,52.204651940857495,47.650620502162866,126.7922693845065,226.64754182752688,34.3020740129574,70.05486448338533,39.08968091371883,143.44661941006157,215.47883372137045,182.080304654548,311.2213743113323,708.7805126872507,391.17583553034234,291.81013159552145,288.078526782632,971.0644939084958,166.53273152446135,138.92000792768698,233.09873054284594,538.5514699949942
6180,1269.6555983627534,1573.3356058273134,1121.8323028225582,3964.823507012625,62.64476256214173,61.2223344700753,129.05279571626565,252.91989274848268,41.19868006906121,76.58815602169484,39.78659448293303,157.57343057368908,240.3524410068266,220.16115451710579,316.7700100053867,777.2836055293192,421.324180876895,341.54591277462646,293.2145583290956,1056.084651980617,177.92375515993433,159.51736326052267,237.25455030101907,574.6956687214761
6181,1399.8350265449149,1766.5386015302265,1128.7816985657741,4295.1553266409155,74.95879382292246,74.68411473162136,129.85223690452906,279.4951454590729,37.784665163208935,82.39389460537167,40.03305983220234,160.21161960078297,268.2066719941256,261.25188048230694,318.73229987132413,848.1908523477566,479.6520843346896,380.86103128238136,295.03092963376776,1155.5440452508387,186.54712661321486,182.23638323668493,238.72426708290538,607.5077769328052
6182,1521.831646893395,1910.5810717329475,1124.3412565729823,4556.7539751993245,81.50356889591347,83.1366721398918,129.3414195105711,293.98166054637636,38.75921285322945,89.77701547844913,39.87557634340665,168.41180467508525,298.2067958651155,291.67673603029033,317.4784593009055,907.3619911963115,530.782167252295,407.8377233090201,293.8703263649667,1232.4902169262818,218.65589777804223,207.16696600543045,237.7851649858389,663.6080287693117
6183,1647.064213963539,2011.373089009976,1112.780503833991,4771.217806807506,92.22624155556971,88.73250054237818,128.01149929183825,308.9702413897861,41.45159153821125,95.25375380752075,39.465565881070674,176.17091122680267,329.923836633987,314.4229329827903,314.21406786594133,958.5608374827186,558.0577961273367,425.78771281442465,290.84867954682244,1274.694188488584,243.63084913670244,229.25269386954878,235.3401995615686,708.2237425678198
6184,1774.248148901643,2079.281259815648,1074.6943773499058,4928.223786067197,100.53989349297979,91.04574452305648,123.63016610290448,315.21580411894075,45.75607197050114,97.56226671706402,38.11481384261055,181.4331525301757,374.97074453206284,333.96449743328895,303.4597486712851,1012.394990636637,596.8893229858757,433.6550327954958,280.8940662526611,1311.4384220340326,261.29108770243795,239.08366028352762,227.28542453953165,727.6601725254972
6185,1914.331319693838,2116.6083291160608,1037.0338129013078,5067.973461711206,104.47178872283189,92.26107108673446,119.2977885112486,316.030648320815,49.46857338505998,103.54047365865668,36.77915466971567,189.78820171343233,434.443744546273,346.37690694036013,292.82559475436244,1073.6462462409954,644.948215274346,434.22755294161345,271.05068258164664,1350.2264507976063,294.6065304123759,242.61244943232222,219.3206509634333,756.5396308081314
6186,2056.927332177718,2118.7428628678626,1042.5614237267462,5218.231618772327,112.53467915561502,91.68963479304814,119.93367110159609,324.15798505025924,57.65858034765046,105.86345572039929,36.97519538793875,200.4972314559885,457.86465707008506,349.06979252692105,294.3864174656308,1101.3208670626368,691.0079025781221,435.8161772554998,272.49544037897346,1399.3195202125953,325.7664593544371,244.3967767706856,220.48967668798124,790.652912813104
6187,2127.6269634408322,2054.197785334085,1028.0038336216733,5209.828582396591,114.21729736710483,88.86726156287065,118.25900217182448,321.3435611018,61.70005579759838,106.38615107513438,36.458899919621416,204.54510679235418,471.4873049452535,331.8004965859102,290.27581381155903,1093.5636153427226,725.6291430188409,428.0129073510078,268.69050684099705,1422.3325572108456,343.8953774196754,243.95609028933532,217.4109148399264,805.2623825489371
6188,2090.5419294119397,1894.988233541795,1048.7695585342394,5034.299721487974,110.99806281729842,81.83852410999516,120.64783947691804,313.4844264042116,62.64538003824975,102.28305964378873,37.195371381676544,202.12381106371504,436.757098963577,297.92205699312694,296.1393986555436,1030.8185546122475,708.1015407170258,394.2207962510321,274.11806748736274,1376.4404044554208,334.07612750763786,230.340321425509,221.8026253597694,786.2190742929163
6189,1938.4163852093066,1758.2603359938455,1047.8838897721057,4744.560610975257,103.29195693873919,78.09225741113083,120.54595434707794,301.930168696948,61.06910302916393,97.81568248017297,37.16396049807429,196.04874600741118,400.95815944925494,279.25925128371387,295.88931377036363,976.1067245033324,658.4476590381793,377.04395034555813,273.8865792566695,1309.3781886404067,300.9663738230537,211.88390444020055,221.6153166654601,734.4655949287144
6190,1801.9681272342846,1594.0595477741417,1041.3703606720435,4437.39803568047,94.17936317655375,70.84451052389318,119.79665417250875,284.82052787295567,57.89051955331946,91.11034901653716,36.93295347473851,185.9338220445951,389.95982938203025,260.25890700219486,294.0500988779008,944.268835262126,627.8874268361225,356.4010801812353,272.1841309019259,1256.4726379192837,284.2749674424762,195.40234983424057,220.23778063478983,699.9150979115066
6191,1703.8419769312554,1480.1492101427484,787.3122197730609,3971.3034068470647,84.27761997517001,60.750725572340784,90.57043803040092,235.59878357791172,50.545305394260886,82.96965497886089,27.922597647398334,161.4375580205201,373.89542032806645,233.98662706362114,222.31210414193535,830.194151533623,583.6298525299518,321.76946170874174,205.7806716806335,1111.179985919327,259.7992459281799,172.16705004935423,166.50742377339085,598.473719750925
6192,1386.0570610186903,1314.7440653058165,791.8481706354169,3492.649296959924,67.80312932265575,50.56881408330307,91.09224252697838,209.4641859329372,39.58311232852663,72.27959350330391,28.083468427372313,139.94617425920285,289.27795590875894,203.93827343212314,223.59291340053605,716.8091427414181,468.36364812188157,285.1683947779356,206.96623820903696,960.4982811088541,205.71188275401775,150.60734120737058,167.46672489114982,523.7859488525381
6193,1054.5209671259847,1184.7162883718242,747.2668691167992,2986.5041246146084,53.95509788429474,42.85267066083282,85.96372056948806,182.77148911461563,28.65958863122137,62.290869044452045,26.502360305793143,117.45281798146657,228.34593030782216,177.54999504798832,211.00456192182185,616.9004872776324,348.35550660003776,252.58491578317847,195.3139737826797,796.2543961658959,155.4087993961609,132.1809066199874,158.03829551091047,445.62800152705876
6194,854.5098235422796,1083.1614770869242,717.3502143742569,2655.021515003461,42.13155685673181,38.46487708766746,82.52218307472221,163.11861701912147,22.94088596657574,58.76438706893224,25.441344494844692,107.14661753035267,185.39110860495828,161.77962246782315,202.55704351975837,549.7277745925398,278.47031512227255,231.2990589323382,187.4946244156237,697.2639984702345,123.72455055823283,120.43007650749884,151.71126922579253,395.8658962915242
6195,741.925897007908,996.8207441320341,705.6416968260461,2444.3883379659883,36.122911112847305,36.02795885573775,81.17526436014445,153.3261343287295,20.41148886218369,55.31322252574458,25.026093446613245,100.75080483454151,152.58008431736366,149.84421838710745,199.2509279697218,501.6752306741929,236.704380522336,212.24286763976286,184.4343561447339,633.3816043068327,104.19642106241345,113.23043927224492,149.23505325429386,366.66191358895225
6196,672.9093146124587,971.9654113118418,699.2164802709523,2344.0912061952527,31.164131024582364,34.918296113134495,80.43612344092594,146.51855057864282,18.938943808438736,53.884784732248505,24.79821849159603,97.62194703228327,134.47691541148083,145.3620472910104,197.4366497506663,477.2756124531576,209.59744787624155,200.88221651978233,182.75499013821894,593.2346545342427,97.08963066686648,110.73765508688021,147.87619430493933,355.70348005868607
6197,628.9401962244316,951.2538029695658,664.0043090386513,2244.1983082326487,30.11204465050839,33.84035574842035,76.38540291047329,140.33780330940203,18.315741118527725,52.64185962291711,23.54939335600466,94.50699409744949,124.55565684799996,141.8659109499339,187.49384474718832,453.9154125451222,198.74525729440512,199.93422360474375,173.55154572882694,572.2310266279758,92.56591316066861,108.33593804830667,140.4292275614942,341.3310787704695
6198,604.0944354725341,944.5192153925456,621.62385186205,2170.2375027271296,30.386400405777465,33.91643229140275,71.5100606078734,135.8128933050536,19.11347636416201,51.95780274617265,22.046339771752997,93.11761888208767,115.98642232668585,140.50017062171725,175.5269421984851,432.0135351468882,197.6150015549522,200.37690172245402,162.47451843913598,560.4664217165422,90.69368894835382,106.62053204882308,131.46625129161177,328.7804722887887
6199,619.9584755509484,987.382490172065,606.0868900760315,2213.4278557990447,29.623751814862818,34.67700072230032,69.72272719772144,134.02347973488457,20.995241352812684,55.62890452584013,21.49531017800549,98.1194560566583,118.57705223066151,148.13486557141724,171.13979491450388,437.8517127165826,206.62774949067185,208.00751260652572,158.41360543422314,573.0488675314207,95.67435873049459,111.0208074105293,128.1803636662409,334.8755298072648
6200,689.3881849030521,984.7692877392419,621.5184755453192,2295.6759481876134,32.98146940290119,38.71783916784671,71.49793837869336,143.19724694944125,25.89354421960768,60.41528922178778,22.04260252441993,108.3514359658154,135.20648426309077,147.51121584486498,175.49718725487978,458.2148873628355,227.6929999252809,208.94289601171747,162.44697611387863,599.0828720508771,107.08344901706923,120.94293164155432,131.4439654200288,359.47034607865237
6201,848.1976073332557,917.2610628132487,609.7039050100881,2375.1625751565925,40.00345436484142,31.608722195031174,70.13881959246979,141.7509961523424,29.054407961776704,53.61118983645044,21.623590230253892,104.28918802848104,161.02442743435023,127.62567324568381,172.16112569092027,460.8112263709543,276.17730228609383,193.2872734522025,159.35898865566432,628.8235643939606,128.24836758993496,100.95086878496498,128.9453204690113,358.14455684391123
