datetime,Denver_cf,East_cf,Mountain_cf,North_cf,South_cf,West_cf
2018-01-07 08:30:00,0.4163155824888732,0.48050240130471894,0.10412397648536476,0.3970132642112028,0.4715496187541234,0.37149234844053314
2018-01-07 09:30:00,0.3170329552010239,0.5437245177620835,0.11786511799944628,0.5120586203501588,0.5513559444299634,0.5410125697182917
2018-01-07 10:30:00,0.49962591780455273,0.50635038524936,0.34056092813046296,0.48275849009718896,0.5199251574281325,0.5239786393182694
2018-01-07 11:30:00,0.44058374030852837,0.4461151517900595,0.4575032089110343,0.42102351827004675,0.46598920684067907,0.46344636423552327
2018-01-07 12:30:00,0.4318740826855525,0.4478705107607262,0.44136639318440873,0.41333386762227214,0.45717113870205384,0.4402074220794516
2018-01-07 13:30:00,0.48523647661731106,0.5019862093288145,0.4925403110158156,0.4701669970345069,0.5033369126399263,0.4838053462406579
2018-01-07 14:30:00,0.5205803825728973,0.5328618309350712,0.2961983368682926,0.5099114157462766,0.5481459814554576,0.5345660488225588
2018-01-07 15:30:00,0.4749769193556612,0.466101693394262,0.5134387218816859,0.45678039670826875,0.5143541691306329,0.5164841817469936
2018-01-07 16:30:00,0.07929874020440855,0.0364984898098928,0.025545582925699147,0.04328180957820333,0.13243165811383956,0.1940006193515832
2018-01-07 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 07:30:00,-0.0,0.0066393203673356755,-0.0,-0.0,0.0028996151295725197,0.0
2018-01-08 08:30:00,0.007810401036201299,0.21538125457479246,0.030943376979200705,0.045585741650246446,0.059572230170403806,0.0909817409271158
2018-01-08 09:30:00,0.0464837446068316,0.11328990854361175,0.12198175529241619,0.18228099999264777,0.23028091947662668,0.27067130884550805
2018-01-08 10:30:00,0.024934383869438265,0.1023156422835688,0.3332737484519821,0.10064702897891804,0.2791739482028662,0.4085650900168163
2018-01-08 11:30:00,0.05244761277584154,0.3047757394205939,0.3771139002767381,0.10976621394762973,0.34883755082355017,0.37707799172335676
2018-01-08 12:30:00,0.0345369296774982,0.31038946940303075,0.4243530369110596,0.09029491305301493,0.3773081149709734,0.3879976220621818
2018-01-08 13:30:00,0.0062908665368456755,0.3376685524979859,0.37629800666383306,0.04725853002549411,0.2361429488784811,0.36167498482327737
2018-01-08 14:30:00,0.04017682800445127,0.3459597473989749,0.5315156194146702,0.06115498697682006,0.02200699280597448,0.3942542546092868
2018-01-08 15:30:00,0.061284209966667634,0.1834646410974818,0.14602578031976926,0.017230354785042444,0.15567852688120928,0.08654204565649785
2018-01-08 16:30:00,0.009000351644913758,0.006474374221704755,0.03202932051647547,0.004376953065173602,0.023219409159153034,0.009432404859980937
2018-01-08 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 07:30:00,0.015853917310439062,0.06658328416546452,-0.0,-0.0,0.030700069642147783,0.0
2018-01-09 08:30:00,0.40655566269229526,0.45908852150358964,0.38332060588723327,0.3788711512186276,0.47367945484633234,0.05950270521812355
2018-01-09 09:30:00,0.5116138893195599,0.5146875209578412,0.12358374002634892,0.49482650654617455,0.5479561176475362,0.04991631483994147
2018-01-09 10:30:00,0.4788451739975955,0.4849096369238927,0.3405419054968048,0.46602071992527394,0.5137503740622387,0.26800275957018943
