datetime,East_2018_wind_point1_cf,East_2018_wind_point2_cf,East_2018_wind_point3_cf,North_2018_wind_point1_cf,South_2018_wind_point1_cf
2018-10-22 21:00:00,0.9427727390234756,0.7156219321377699,0.8335481071082168,1.0,0.4585853782461048
2018-10-22 22:00:00,0.806062079615275,0.4674404985215115,0.6613175237283268,1.0,0.03386311530011839
2018-10-22 23:00:00,0.6357513460822394,0.29025921661905535,0.6280195701394158,1.0,0.22112572534898678
2018-10-23 00:00:00,0.5153915751476319,0.12204595604224619,0.3155512351631107,1.0,0.4515531951744142
2018-10-23 01:00:00,0.3922740021256642,0.12606176605047942,0.18604240164445127,0.7925338304019433,0.24282598392666613
2018-10-23 02:00:00,0.24109586985345474,0.055096301444595874,0.10253894927981942,0.8403232025986196,0.0
2018-10-23 03:00:00,0.13389797892127345,0.010975041910463498,0.02103834555137604,0.7527980514820098,0.0
2018-10-23 04:00:00,0.09978100277041915,0.04625029771950674,0.0,0.8000361659583487,0.0
2018-10-23 05:00:00,0.05464289218964662,0.10256232769099184,0.07721276462746066,1.0,0.0
2018-10-23 06:00:00,0.059709286345992686,0.05863630176593135,0.10735363796986613,1.0,0.0
2018-10-23 07:00:00,0.058940722627858384,0.03599482041176613,0.12136130511465444,1.0,0.0
2018-10-23 08:00:00,0.02040466483031124,0.0,0.06566824875618803,1.0,0.0
2018-10-23 09:00:00,0.021020242884324244,0.019352952680210707,0.08034133967102275,0.8336518599154263,0.0
2018-10-23 10:00:00,0.03633339287469952,0.08698840573585236,0.16926079560005852,0.791471160451137,0.0
2018-10-23 11:00:00,0.09393966152493885,0.13164975407269633,0.21241338362615048,0.7434404457611666,0.004508717114430131
2018-10-23 12:00:00,0.2508311914950185,0.20199406471340428,0.35454713765778556,0.8604524752320036,0.04048485051253052
2018-10-23 13:00:00,0.345097504159141,0.25493839366715626,0.4924929442135314,1.0,0.1250334491409946
2018-10-23 14:00:00,0.2923008615958209,0.24153065112754424,0.5067079765772451,1.0,0.15609668424839848
2018-10-23 15:00:00,0.3225206129069231,0.48220285961289633,0.5590722285782586,1.0,0.10871327776981177
2018-10-23 16:00:00,0.5044958534748096,0.5972649212648061,0.786104135428107,0.9926145016330834,0.23287840423248585
2018-10-23 17:00:00,0.667548876155896,0.7748695425897634,0.7693260871131097,0.6105956648591663,0.2750019456954921
2018-10-23 18:00:00,0.7634906475312422,0.8069161045713757,0.9779054045990113,1.0,0.3308874848371882
2018-10-23 19:00:00,0.6240956603512612,0.9192947816026744,1.0,1.0,0.06105856702612209
2018-10-23 20:00:00,1.0,1.0,1.0,1.0,0.08019016285155707
2018-10-23 21:00:00,1.0,1.0,1.0,1.0,0.0
2018-10-23 22:00:00,1.0,1.0,1.0,0.9758833736723923,0.0
2018-10-23 23:00:00,0.8664894938465649,0.5726587510461125,1.0,0.9352685217372352,0.0
2018-10-24 00:00:00,0.7019213187966904,0.38753328704263335,0.972302028479538,0.6646534471284771,0.013216280762486349
2018-10-24 01:00:00,0.6453828994177757,0.22106012833384633,0.7147238185545587,0.46651295308222085,0.07821402231719037
2018-10-24 02:00:00,0.7919435647483042,0.14976199287419156,0.6571658763080368,0.2614109845488921,0.0
2018-10-24 03:00:00,0.9145826794878622,0.11351903417652928,0.6526406437801482,0.2185160193572313,0.0
2018-10-24 04:00:00,0.8376496349735216,0.044330902652875974,0.5906015300585361,0.20266297849525025,0.03282311850032221
2018-10-24 05:00:00,0.8269692903390129,0.14935758917675238,0.5209838373911525,0.14216489823923106,0.0
2018-10-24 06:00:00,1.0,0.03022199742423974,0.3198007689204348,0.11023095492785395,0.06795329916671501
2018-10-24 07:00:00,1.0,0.08057638050822163,0.22616310345682358,0.0,0.0
2018-10-24 08:00:00,0.6512680201099623,0.29148044139437146,0.16737190304481228,0.0,0.0
2018-10-24 09:00:00,0.3813114003684729,0.21723025661067769,0.2571464250863031,0.06165461145573226,0.0
2018-10-24 10:00:00,0.27053282362316317,0.18430321195261748,1.0,0.0,0.0
2018-10-24 11:00:00,0.20406460843602553,0.009461800459213124,0.5450148591106748,0.0,0.035940056121082156
2018-10-24 12:00:00,0.43430747637627004,0.04272002519540812,0.44235642875780895,0.0,0.026985461861744456
2018-10-24 13:00:00,0.35865299548926444,0.0,0.43841797551999373,0.030042843471762202,0.02722397705101463
2018-10-24 14:00:00,0.21213473209409608,0.1394413119851563,0.5373453857477216,0.10035627819018013,0.05634934104887498
2018-10-24 15:00:00,0.19847667950272277,0.15242457132625495,0.7719998540515871,0.126100942579158,0.2776210849877622
2018-10-24 16:00:00,0.45220854727799936,0.050125070361094724,0.7346219972292177,0.16510732313840656,0.45173995402294714
